49110236410550,2,10.00,49.02
49111790443000,3,10.02,95.00
49113160932223,4,9.99,95.00
49114371599491,5,9.99,95.00
49115510748660,6,10.05,94.99
49116584750358,7,10.03,95.00
49117585368884,8,10.02,95.00
49118528546917,9,10.03,95.00
49119516335255,10,8.99,92.79
49120361142835,11,9.01,95.00
49121432548979,12,10.01,92.93
49122644654060,13,9.98,95.00
49123941533517,14,10.00,95.00
49125157635742,15,10.03,95.00
49126425853787,16,9.98,94.99
